country_type,Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Extra,Finland,Veikkausliiga,2016,07/05/2016,14:00,PK-35 Vantaa,HJK,1,2,A,4.15,3.55,1.99,4.75,3.75,1.99,4.07,3.5,1.87
Extra,Finland,Veikkausliiga,2016,07/05/2016,14:00,PS Kemi,Ilves,1,0,H,2.54,3.24,3.1,2.62,3.26,3.1,2.46,3.1,2.93
Extra,Finland,Veikkausliiga,2016,09/05/2016,16:00,HIFK,Rovaniemi,1,1,D,2.9,3.22,2.71,2.93,3.35,2.75,2.74,3.12,2.6
Extra,Finland,Veikkausliiga,2016,09/05/2016,16:00,Inter Turku,Mariehamn,0,2,A,2.38,3.23,3.38,2.47,3.25,3.5,2.31,3.11,3.16
Extra,Finland,Veikkausliiga,2016,09/05/2016,16:00,Lahti,SJK,3,0,H,2.87,3.03,2.89,2.9,3.1,2.89,2.77,2.96,2.69
Extra,Finland,Veikkausliiga,2016,13/05/2016,16:30,Ilves,PK-35 Vantaa,2,0,H,2.68,3.15,2.98,2.68,3.2,3.18,2.52,3.03,2.91
Extra,Finland,Veikkausliiga,2016,13/05/2016,16:30,Rovaniemi,KuPS,0,1,A,1.94,3.4,4.6,1.96,3.47,4.65,1.91,3.34,4.07
Extra,Finland,Veikkausliiga,2016,13/05/2016,16:30,VPS,PS Kemi,0,1,A,2.15,3.29,3.9,2.2,3.3,4.05,2.08,3.15,3.69
Extra,Finland,Veikkausliiga,2016,14/05/2016,14:00,SJK,HIFK,2,1,H,1.76,3.7,5.39,1.85,3.7,5.5,1.73,3.45,4.97
Extra,Finland,Veikkausliiga,2016,15/05/2016,16:30,Mariehamn,Lahti,3,0,H,2.28,3.21,3.64,2.3,3.21,3.8,2.21,3.08,3.41
Extra,Finland,Veikkausliiga,2016,16/05/2016,16:30,HJK,Inter Turku,3,1,H,1.52,4.52,6.98,1.53,4.52,7.5,1.48,4.19,6.49
Extra,Finland,Veikkausliiga,2016,20/05/2016,16:30,HIFK,Mariehamn,0,1,A,2.7,3.3,2.84,2.9,3.3,2.84,2.62,3.14,2.7
Extra,Finland,Veikkausliiga,2016,20/05/2016,16:30,Lahti,HJK,1,2,A,3.46,3.36,2.28,3.78,3.38,2.28,3.3,3.23,2.19
Extra,Finland,Veikkausliiga,2016,21/05/2016,14:00,Inter Turku,Ilves,1,0,H,2.19,3.26,3.84,2.24,3.3,3.92,2.12,3.19,3.51
Extra,Finland,Veikkausliiga,2016,21/05/2016,14:00,KuPS,SJK,0,0,D,3.18,3.06,2.44,3.26,3.2,2.63,3.02,3.02,2.45
Extra,Finland,Veikkausliiga,2016,21/05/2016,14:00,PK-35 Vantaa,PS Kemi,2,2,D,2.02,3.38,4.28,2.12,3.4,4.28,2,3.26,3.81
Extra,Finland,Veikkausliiga,2016,22/05/2016,16:30,VPS,Rovaniemi,1,0,H,2.94,3.12,2.75,3.05,3.12,2.76,2.87,2.99,2.58
Extra,Finland,Veikkausliiga,2016,25/05/2016,16:30,Ilves,Lahti,2,0,H,2.48,3.3,2.9,2.67,3.3,3.09,2.53,3.04,2.88
Extra,Finland,Veikkausliiga,2016,25/05/2016,16:30,Mariehamn,KuPS,0,3,A,2.07,3.34,4.12,2.07,3.35,4.6,2,3.19,3.91
Extra,Finland,Veikkausliiga,2016,25/05/2016,16:30,PK-35 Vantaa,Inter Turku,3,1,H,3.13,3.71,2.29,3.6,3.71,2.31,3.2,3.33,2.18
Extra,Finland,Veikkausliiga,2016,25/05/2016,16:30,SJK,VPS,1,0,H,1.93,3.25,4.98,1.93,3.6,6.2,1.77,3.27,5.12
Extra,Finland,Veikkausliiga,2016,26/05/2016,16:30,HJK,HIFK,2,1,H,1.52,4.57,6.73,1.52,4.9,7.6,1.48,4.23,6.34
Extra,Finland,Veikkausliiga,2016,28/05/2016,14:00,Lahti,PK-35 Vantaa,2,1,H,1.72,3.82,5.45,1.75,3.92,5.7,1.7,3.6,4.85
Extra,Finland,Veikkausliiga,2016,28/05/2016,14:00,Rovaniemi,SJK,2,3,A,2.43,3.09,3.44,2.49,3.2,3.44,2.35,3.02,3.19
Extra,Finland,Veikkausliiga,2016,28/05/2016,16:00,Inter Turku,PS Kemi,0,2,A,2.25,3.44,3.45,2.31,3.44,3.45,2.22,3.26,3.21
Extra,Finland,Veikkausliiga,2016,29/05/2016,16:30,HIFK,Ilves,0,1,A,2.4,3.35,3.23,2.4,3.35,3.36,2.29,3.23,3.08
Extra,Finland,Veikkausliiga,2016,29/05/2016,16:30,KuPS,HJK,0,0,D,3.41,3.36,2.17,3.9,3.46,2.21,3.46,3.27,2.1
Extra,Finland,Veikkausliiga,2016,29/05/2016,16:30,Mariehamn,VPS,2,2,D,1.91,3.38,4.87,1.92,3.6,5.2,1.85,3.26,4.46
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,HIFK,PK-35 Vantaa,1,2,A,2.32,3.51,3.23,2.32,3.56,3.66,2.16,3.34,3.25
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,Ilves,KuPS,1,0,H,2.25,3.27,3.64,2.39,3.31,3.64,2.23,3.15,3.29
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,Lahti,Inter Turku,1,0,H,1.74,3.86,5.27,1.75,3.86,5.6,1.69,3.64,4.91
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,Rovaniemi,Mariehamn,0,0,D,1.99,3.48,4.17,2.15,3.48,4.3,2,3.29,3.74
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,SJK,PS Kemi,1,0,H,1.7,3.73,5.87,1.72,3.75,6.3,1.67,3.53,5.35
Extra,Finland,Veikkausliiga,2016,09/06/2016,16:30,VPS,HJK,3,0,H,4.32,3.3,2.04,4.5,3.54,2.08,3.94,3.29,1.96
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,HJK,Rovaniemi,1,1,D,1.58,4.04,6.88,1.6,4.2,7,1.55,3.86,6.02
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,Ilves,VPS,1,0,H,2.16,3.25,3.92,2.16,3.35,4.1,2.09,3.18,3.64
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,Inter Turku,HIFK,1,0,H,2.4,3.31,3.26,2.41,3.34,3.32,2.31,3.22,3.08
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,Mariehamn,SJK,1,0,H,2.76,3.06,2.98,2.76,3.15,2.98,2.64,2.97,2.81
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,PK-35 Vantaa,KuPS,1,1,D,2.14,3.37,3.47,2.3,3.4,3.68,2.17,3.24,3.31
Extra,Finland,Veikkausliiga,2016,12/06/2016,11:30,PS Kemi,Lahti,2,1,H,2.52,3.22,3.14,2.6,3.3,3.14,2.45,3.11,2.93
Extra,Finland,Veikkausliiga,2016,18/06/2016,11:30,HIFK,Lahti,2,2,D,2.81,3.27,2.75,2.86,3.27,2.94,2.69,3.13,2.65
Extra,Finland,Veikkausliiga,2016,18/06/2016,11:30,Rovaniemi,Ilves,1,0,H,2.14,3.24,4.01,2.33,3.3,4.1,2.07,3.16,3.72
Extra,Finland,Veikkausliiga,2016,18/06/2016,11:30,SJK,HJK,2,3,A,2.77,3.13,2.9,2.8,3.5,2.92,2.65,3.07,2.74
Extra,Finland,Veikkausliiga,2016,19/06/2016,16:30,KuPS,Inter Turku,2,1,H,2.17,3.25,3.9,2.17,3.32,4.15,2.08,3.17,3.63
Extra,Finland,Veikkausliiga,2016,19/06/2016,16:30,Mariehamn,PS Kemi,2,0,H,1.92,3.49,4.6,1.92,3.68,5,1.83,3.34,4.4
Extra,Finland,Veikkausliiga,2016,23/06/2016,15:30,PS Kemi,Rovaniemi,0,2,A,2.87,3.13,2.77,2.93,3.25,2.83,2.75,3.05,2.67
Extra,Finland,Veikkausliiga,2016,28/06/2016,16:30,Inter Turku,SJK,1,3,A,4.01,3.41,2.07,4.33,3.42,2.23,3.75,3.24,2.03
Extra,Finland,Veikkausliiga,2016,28/06/2016,16:30,VPS,Ilves,2,0,H,2.57,2.95,3.36,2.6,3.1,3.48,2.42,2.91,3.2
Extra,Finland,Veikkausliiga,2016,29/06/2016,16:30,Lahti,PS Kemi,1,0,H,2.02,3.51,4.07,2.1,3.56,4.26,1.97,3.38,3.78
Extra,Finland,Veikkausliiga,2016,02/07/2016,14:00,Ilves,SJK,2,1,H,3.94,3.1,2.23,4.05,3.2,2.3,3.54,3.03,2.19
Extra,Finland,Veikkausliiga,2016,03/07/2016,16:30,Lahti,KuPS,0,0,D,2.15,3.29,3.89,2.24,3.32,3.89,2.13,3.19,3.5
Extra,Finland,Veikkausliiga,2016,03/07/2016,16:30,PS Kemi,HIFK,1,2,A,2.23,3.42,3.52,2.26,3.44,3.8,2.14,3.28,3.37
Extra,Finland,Veikkausliiga,2016,04/07/2016,16:30,Inter Turku,VPS,0,2,A,2.4,3.18,3.4,2.47,3.23,3.4,2.35,3.07,3.16
Extra,Finland,Veikkausliiga,2016,08/07/2016,16:30,SJK,PK-35 Vantaa,3,2,H,1.67,4.09,5.49,1.7,4.09,5.85,1.65,3.74,5.18
Extra,Finland,Veikkausliiga,2016,08/07/2016,17:30,VPS,Lahti,1,0,H,2.21,3.27,3.74,2.3,3.45,4.15,2.16,3.14,3.46
Extra,Finland,Veikkausliiga,2016,10/07/2016,15:00,HJK,PS Kemi,2,0,H,1.38,4.93,10.11,1.4,5.1,10.5,1.37,4.59,8.45
Extra,Finland,Veikkausliiga,2016,10/07/2016,15:00,KuPS,HIFK,1,0,H,2.07,3.44,3.99,2.09,3.52,4.46,1.98,3.29,3.87
Extra,Finland,Veikkausliiga,2016,10/07/2016,15:00,Mariehamn,Ilves,3,1,H,1.99,3.28,4.6,2,3.32,4.75,1.93,3.17,4.24
Extra,Finland,Veikkausliiga,2016,10/07/2016,15:00,Rovaniemi,Inter Turku,2,1,H,1.83,3.62,4.91,1.87,3.62,5.25,1.79,3.4,4.65
Extra,Finland,Veikkausliiga,2016,13/07/2016,16:30,VPS,PK-35 Vantaa,2,1,H,1.91,3.57,4.51,1.95,3.65,4.75,1.86,3.4,4.2
Extra,Finland,Veikkausliiga,2016,16/07/2016,14:00,PS Kemi,KuPS,0,2,A,2.59,3.24,3.02,2.61,3.3,3.2,2.47,3.12,2.92
Extra,Finland,Veikkausliiga,2016,17/07/2016,16:30,Ilves,HJK,1,0,H,3.73,3.04,2.34,3.73,3.25,2.45,3.35,3.07,2.26
Extra,Finland,Veikkausliiga,2016,17/07/2016,16:30,Lahti,Rovaniemi,1,2,A,2.34,3.23,3.48,2.58,3.24,3.6,2.31,3.12,3.19
Extra,Finland,Veikkausliiga,2016,17/07/2016,16:30,PK-35 Vantaa,Mariehamn,0,2,A,2.99,3.26,2.61,3.1,3.45,2.68,2.82,3.21,2.49
Extra,Finland,Veikkausliiga,2016,18/07/2016,16:30,HIFK,VPS,0,1,A,2.83,3.26,2.74,2.98,3.26,2.84,2.76,3.09,2.61
Extra,Finland,Veikkausliiga,2016,23/07/2016,14:00,SJK,Lahti,4,1,H,1.84,3.52,5.06,1.87,3.58,5.2,1.78,3.43,4.67
Extra,Finland,Veikkausliiga,2016,24/07/2016,16:30,HJK,PK-35 Vantaa,4,2,H,1.4,5.38,8.18,1.43,5.38,8.92,1.38,4.78,7.55
Extra,Finland,Veikkausliiga,2016,24/07/2016,16:30,Ilves,PS Kemi,1,1,D,1.9,3.48,4.73,2,3.48,5.1,1.86,3.31,4.38
Extra,Finland,Veikkausliiga,2016,24/07/2016,16:30,Rovaniemi,HIFK,1,0,H,1.69,3.76,6.01,1.8,3.76,6.01,1.69,3.53,5.14
Extra,Finland,Veikkausliiga,2016,25/07/2016,16:30,Mariehamn,Inter Turku,0,0,D,1.58,4.13,6.58,1.63,4.13,7.1,1.57,3.82,5.87
Extra,Finland,Veikkausliiga,2016,25/07/2016,16:30,VPS,KuPS,3,0,H,2.33,3.15,3.6,2.45,3.2,3.67,2.26,3.03,3.4
Extra,Finland,Veikkausliiga,2016,30/07/2016,14:00,HIFK,SJK,1,1,D,4.2,3.56,1.98,4.26,3.57,2,3.98,3.33,1.93
Extra,Finland,Veikkausliiga,2016,30/07/2016,14:00,PS Kemi,VPS,0,0,D,2.89,3.04,2.86,2.89,3.17,2.92,2.73,3.02,2.69
Extra,Finland,Veikkausliiga,2016,31/07/2016,16:30,Inter Turku,HJK,0,0,D,3.93,3.43,2.09,4.4,3.53,2.12,3.7,3.34,2
Extra,Finland,Veikkausliiga,2016,31/07/2016,16:30,KuPS,Rovaniemi,1,1,D,3.03,3.25,2.58,3.05,3.25,2.98,2.77,3.08,2.62
Extra,Finland,Veikkausliiga,2016,31/07/2016,16:30,Lahti,Mariehamn,1,1,D,3.09,3.13,2.61,3.14,3.22,2.94,2.78,3.03,2.64
Extra,Finland,Veikkausliiga,2016,02/08/2016,16:30,PK-35 Vantaa,Ilves,1,1,D,2.91,3.45,2.55,3.02,3.46,2.72,2.83,3.23,2.47
Extra,Finland,Veikkausliiga,2016,06/08/2016,12:00,PS Kemi,PK-35 Vantaa,2,1,H,1.76,3.87,5,1.85,3.87,5.25,1.76,3.55,4.61
Extra,Finland,Veikkausliiga,2016,06/08/2016,14:00,Ilves,Inter Turku,0,0,D,2.4,3.35,3.23,2.5,3.4,3.36,2.33,3.16,3.09
Extra,Finland,Veikkausliiga,2016,06/08/2016,14:00,SJK,KuPS,1,0,H,1.81,3.69,4.99,1.84,3.69,5.25,1.76,3.47,4.73
Extra,Finland,Veikkausliiga,2016,07/08/2016,16:30,HJK,Lahti,2,2,D,1.53,4.43,6.92,1.58,4.43,8.31,1.51,4.01,6.48
Extra,Finland,Veikkausliiga,2016,07/08/2016,16:30,Mariehamn,HIFK,2,5,A,1.76,3.6,5.55,1.77,3.74,6,1.68,3.51,5.25
Extra,Finland,Veikkausliiga,2016,07/08/2016,16:30,Rovaniemi,VPS,2,0,H,2.19,3.19,3.94,2.2,3.25,3.94,2.13,3.06,3.64
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,HIFK,HJK,0,0,D,5.17,4.09,1.7,5.65,4.2,1.74,4.87,3.88,1.65
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,Inter Turku,PK-35 Vantaa,2,2,D,1.57,4.36,6.31,1.57,5,9,1.48,4.24,6.49
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,KuPS,Mariehamn,1,0,H,2.47,3.18,3.26,2.55,3.32,3.28,2.43,3.06,3.03
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,Lahti,Ilves,3,2,H,2.23,3.29,3.68,2.26,3.35,3.88,2.16,3.15,3.49
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,Rovaniemi,PS Kemi,5,0,H,1.75,3.77,5.33,1.75,3.85,5.8,1.68,3.58,5.18
Extra,Finland,Veikkausliiga,2016,10/08/2016,16:30,VPS,SJK,2,1,H,3.05,3.06,2.7,3.07,3.13,2.72,2.91,2.97,2.58
Extra,Finland,Veikkausliiga,2016,13/08/2016,14:00,Ilves,HIFK,3,1,H,2.22,3.26,3.73,2.24,3.38,3.82,2.14,3.2,3.48
Extra,Finland,Veikkausliiga,2016,13/08/2016,14:00,PK-35 Vantaa,Lahti,1,1,D,3.46,3.66,2.16,3.62,3.67,2.3,3.3,3.46,2.1
Extra,Finland,Veikkausliiga,2016,13/08/2016,14:00,PS Kemi,Inter Turku,3,1,H,2.84,3.19,2.78,3,3.25,2.82,2.79,3.12,2.57
Extra,Finland,Veikkausliiga,2016,13/08/2016,14:00,SJK,Rovaniemi,3,1,H,2,3.45,4.25,2.13,3.45,4.25,2,3.26,3.84
Extra,Finland,Veikkausliiga,2016,14/08/2016,16:30,VPS,Mariehamn,0,2,A,2.32,3.15,3.62,2.38,3.2,3.67,2.24,3.04,3.41
Extra,Finland,Veikkausliiga,2016,15/08/2016,16:30,HJK,KuPS,2,3,A,1.52,4.45,7.1,1.52,4.6,7.8,1.47,4.11,6.86
Extra,Finland,Veikkausliiga,2016,20/08/2016,14:00,PS Kemi,Rovaniemi,3,1,H,3.1,3.27,2.52,3.12,3.32,2.52,2.97,3.15,2.41
Extra,Finland,Veikkausliiga,2016,20/08/2016,14:00,SJK,Ilves,4,0,H,1.68,3.8,6.07,1.7,3.82,6.2,1.63,3.63,5.57
Extra,Finland,Veikkausliiga,2016,21/08/2016,16:30,KuPS,PK-35 Vantaa,3,0,H,1.51,4.49,7.05,1.57,4.49,7.05,1.5,4.12,6.23
Extra,Finland,Veikkausliiga,2016,21/08/2016,16:30,Lahti,Inter Turku,1,2,A,2.23,3.42,3.52,2.24,3.45,3.82,2.12,3.25,3.48
Extra,Finland,Veikkausliiga,2016,21/08/2016,16:30,Mariehamn,HIFK,1,0,H,1.86,3.58,4.8,1.89,3.58,5.07,1.8,3.43,4.53
Extra,Finland,Veikkausliiga,2016,21/08/2016,16:30,VPS,HJK,0,0,D,3.59,3.3,2.26,3.6,3.3,2.36,3.39,3.16,2.2
Extra,Finland,Veikkausliiga,2016,24/08/2016,16:30,HJK,PK-35 Vantaa,2,0,H,1.24,6.85,13.22,1.25,6.94,16.84,1.21,6.19,12.4
Extra,Finland,Veikkausliiga,2016,24/08/2016,16:30,Ilves,Rovaniemi,1,1,D,2.89,3.14,2.78,3.02,3.2,2.8,2.76,3.06,2.64
Extra,Finland,Veikkausliiga,2016,26/08/2016,16:30,PK-35 Vantaa,PS Kemi,0,1,A,5.25,4.24,1.67,6,4.33,1.68,5.32,3.94,1.6
Extra,Finland,Veikkausliiga,2016,27/08/2016,14:00,HIFK,SJK,3,1,H,3.7,3.5,2.13,3.82,3.5,2.17,3.52,3.32,2.07
Extra,Finland,Veikkausliiga,2016,27/08/2016,14:00,Inter Turku,Ilves,0,1,A,2.24,3.42,3.49,2.24,3.42,3.77,2.09,3.27,3.52
Extra,Finland,Veikkausliiga,2016,27/08/2016,14:00,Rovaniemi,Lahti,3,0,H,2.02,3.46,4.14,2.05,3.54,4.29,1.95,3.31,3.92
Extra,Finland,Veikkausliiga,2016,28/08/2016,16:30,HJK,KuPS,1,0,H,1.68,4.05,5.51,1.71,4.2,5.9,1.63,3.84,5.15
Extra,Finland,Veikkausliiga,2016,28/08/2016,16:30,Mariehamn,VPS,0,0,D,2.13,3.25,4.04,2.18,3.25,4.3,2.1,3.08,3.76
Extra,Finland,Veikkausliiga,2016,09/09/2016,15:30,PS Kemi,HJK,0,2,A,4.94,3.85,1.78,4.96,3.85,1.83,4.59,3.58,1.75
Extra,Finland,Veikkausliiga,2016,09/09/2016,16:30,HIFK,VPS,0,1,A,2.41,3.11,3.48,2.45,3.12,3.57,2.34,3,3.25
Extra,Finland,Veikkausliiga,2016,09/09/2016,16:30,Ilves,Rovaniemi,2,1,H,2.48,3.11,3.35,2.64,3.2,3.35,2.45,3.07,2.99
Extra,Finland,Veikkausliiga,2016,09/09/2016,16:30,KuPS,Mariehamn,2,1,H,2.41,3.19,3.38,2.41,3.32,3.42,2.31,3.09,3.2
Extra,Finland,Veikkausliiga,2016,09/09/2016,16:30,Lahti,PK-35 Vantaa,2,0,H,1.23,6.4,16.77,1.25,6.94,17.83,1.2,6.01,13.99
Extra,Finland,Veikkausliiga,2016,09/09/2016,16:30,SJK,Inter Turku,1,0,H,1.59,4.21,6.27,1.62,4.21,6.65,1.55,3.94,5.85
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,HJK,Lahti,1,4,A,1.42,4.75,9.11,1.45,4.95,9.6,1.4,4.46,7.69
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,Inter Turku,HIFK,0,0,D,2.53,3.32,3.04,2.62,3.4,3.04,2.46,3.2,2.88
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,Mariehamn,PS Kemi,1,0,H,1.71,3.8,5.64,1.72,3.8,6.6,1.65,3.61,5.45
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,PK-35 Vantaa,Ilves,1,3,A,10.09,5.38,1.34,11.5,5.38,1.37,10.07,4.87,1.31
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,Rovaniemi,SJK,1,1,D,2.98,3.35,2.56,3.02,3.38,2.6,2.86,3.18,2.48
Extra,Finland,Veikkausliiga,2016,12/09/2016,16:30,VPS,KuPS,1,1,D,2.34,3.11,3.61,2.5,3.22,3.67,2.28,3.04,3.34
Extra,Finland,Veikkausliiga,2016,16/09/2016,16:30,HIFK,PS Kemi,3,1,H,1.68,3.88,5.8,1.91,3.92,5.8,1.71,3.59,4.87
Extra,Finland,Veikkausliiga,2016,16/09/2016,16:30,Ilves,VPS,0,0,D,2.22,3.05,4.06,2.36,3.1,4.06,2.21,2.97,3.54
Extra,Finland,Veikkausliiga,2016,16/09/2016,16:30,Inter Turku,HJK,3,2,H,3.87,3.57,2.05,4.4,3.64,2.1,3.82,3.39,1.95
Extra,Finland,Veikkausliiga,2016,16/09/2016,16:30,Lahti,KuPS,1,1,D,2.49,3.23,3.19,2.6,3.35,3.19,2.4,3.17,2.93
Extra,Finland,Veikkausliiga,2016,16/09/2016,16:30,Rovaniemi,PK-35 Vantaa,1,0,H,1.14,9.19,22.91,1.17,9.51,27.73,1.12,7.94,19.3
Extra,Finland,Veikkausliiga,2016,17/09/2016,14:00,SJK,Mariehamn,1,0,H,1.8,3.6,5.25,1.97,3.75,5.25,1.81,3.38,4.49
Extra,Finland,Veikkausliiga,2016,20/09/2016,16:30,PK-35 Vantaa,HIFK,0,2,A,8.95,5.2,1.38,9.91,5.5,1.46,8.43,4.88,1.34
Extra,Finland,Veikkausliiga,2016,21/09/2016,15:00,PS Kemi,Lahti,2,4,A,3.03,3.36,2.51,3.03,3.39,2.65,2.8,3.21,2.49
Extra,Finland,Veikkausliiga,2016,21/09/2016,16:30,HJK,Rovaniemi,2,1,H,1.61,4.25,5.89,1.64,4.25,6.14,1.58,3.91,5.53
Extra,Finland,Veikkausliiga,2016,21/09/2016,16:30,KuPS,Ilves,1,2,A,2.25,3.35,3.54,2.3,3.44,3.62,2.18,3.2,3.35
Extra,Finland,Veikkausliiga,2016,21/09/2016,16:30,Mariehamn,Inter Turku,1,1,D,1.94,3.52,4.43,2.01,3.52,4.52,1.89,3.33,4.17
Extra,Finland,Veikkausliiga,2016,21/09/2016,16:30,VPS,SJK,1,2,A,3.47,3.07,2.44,3.47,3.1,2.6,3.09,2.97,2.44
Extra,Finland,Veikkausliiga,2016,25/09/2016,16:30,Ilves,PS Kemi,2,0,H,1.71,3.6,6.14,1.71,3.95,6.5,1.63,3.58,5.71
Extra,Finland,Veikkausliiga,2016,25/09/2016,16:30,Rovaniemi,Mariehamn,1,1,D,2.35,3.32,3.35,2.45,3.32,3.48,2.27,3.15,3.17
Extra,Finland,Veikkausliiga,2016,26/09/2016,16:30,Inter Turku,VPS,1,1,D,2.26,3.17,3.74,2.34,3.2,3.77,2.2,3.05,3.46
Extra,Finland,Veikkausliiga,2016,26/09/2016,16:30,Lahti,HIFK,0,0,D,2.2,3.59,3.42,2.26,3.62,3.48,2.15,3.4,3.2
Extra,Finland,Veikkausliiga,2016,28/09/2016,16:30,SJK,KuPS,1,0,H,1.6,3.94,6.88,1.65,4,6.88,1.59,3.76,5.78
Extra,Finland,Veikkausliiga,2016,30/09/2016,16:30,HIFK,HJK,2,1,H,4.37,3.49,1.96,4.37,3.55,2.03,3.98,3.35,1.92
Extra,Finland,Veikkausliiga,2016,01/10/2016,13:00,PS Kemi,SJK,1,3,A,6.58,4.02,1.6,6.58,4.05,1.65,5.87,3.75,1.59
Extra,Finland,Veikkausliiga,2016,02/10/2016,16:30,KuPS,Inter Turku,0,2,A,2.49,3.28,3.13,2.54,3.3,3.27,2.38,3.14,3.02
Extra,Finland,Veikkausliiga,2016,02/10/2016,16:30,Lahti,Ilves,0,0,D,2.81,3.36,2.69,2.81,3.36,2.8,2.66,3.18,2.63
Extra,Finland,Veikkausliiga,2016,02/10/2016,16:30,Mariehamn,PK-35 Vantaa,4,2,H,1.15,8.72,23.05,1.19,9.31,26,1.14,7.55,18.95
Extra,Finland,Veikkausliiga,2016,02/10/2016,16:30,VPS,Rovaniemi,1,0,H,2.4,3.22,3.35,2.47,3.28,3.47,2.34,3.09,3.12
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,HJK,Mariehamn,1,1,D,1.65,4.12,5.75,1.68,4.12,6.15,1.61,3.75,5.54
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,Ilves,HIFK,1,1,D,2.08,3.27,4.11,2.1,3.42,4.11,2.03,3.21,3.79
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,Inter Turku,PS Kemi,0,0,D,1.59,4.09,6.6,1.61,4.15,7.15,1.55,3.86,6.12
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,PK-35 Vantaa,VPS,1,2,A,11.43,5.79,1.31,13,6.3,1.32,10.86,5.57,1.26
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,Rovaniemi,KuPS,2,1,H,2.14,3.39,3.8,2.15,3.42,3.87,2.07,3.26,3.6
Extra,Finland,Veikkausliiga,2016,14/10/2016,16:30,SJK,Lahti,2,2,D,1.39,5.11,9.3,1.41,5.11,10,1.35,4.69,8.62
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,HIFK,KuPS,0,2,A,1.62,4.15,6.03,1.65,4.16,6.3,1.59,3.84,5.53
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,Ilves,HJK,1,3,A,2.89,3.1,2.8,2.93,3.15,2.9,2.75,3,2.67
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,Inter Turku,Rovaniemi,1,1,D,2.1,3.47,3.83,2.15,3.75,4.1,2.06,3.28,3.58
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,Lahti,Mariehamn,0,2,A,3.72,3.36,2.18,3.96,3.58,2.21,3.54,3.24,2.09
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,PS Kemi,VPS,1,4,A,3.72,3.14,2.28,3.75,3.2,2.35,3.46,3.06,2.21
Extra,Finland,Veikkausliiga,2016,17/10/2016,16:30,SJK,PK-35 Vantaa,5,0,H,999,999,999,1.1,13.87,45.55,1.08,9.48,27.16
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,HJK,SJK,0,0,D,2.3,3.58,3.21,2.37,3.62,3.21,2.24,3.35,3.08
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,KuPS,PS Kemi,1,0,H,1.92,3.63,4.39,1.94,3.63,4.55,1.87,3.45,4.08
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,Mariehamn,Ilves,2,1,H,1.59,4.28,6.11,1.67,4.28,6.11,1.59,3.87,5.46
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,PK-35 Vantaa,Inter Turku,2,1,H,14.5,6.8,1.24,17.83,7.2,1.25,13.41,6.33,1.2
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,Rovaniemi,HIFK,0,0,D,2.86,3.47,2.58,2.86,3.47,2.7,2.67,3.22,2.57
Extra,Finland,Veikkausliiga,2016,23/10/2016,13:00,VPS,Lahti,0,1,A,1.65,4.04,5.81,1.71,4.04,5.81,1.63,3.74,5.29
Extra,Finland,Veikkausliiga,2016,26/10/2016,13:00,TPS,Inter Turku,0,0,D,3.2,3.39,2.39,3.4,3.39,2.54,3.05,3.15,2.33
Extra,Finland,Veikkausliiga,2016,29/10/2016,15:00,Inter Turku,TPS,2,0,H,1.85,3.53,4.92,2,3.6,4.92,1.83,3.38,4.31
